the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E6100000FA19494805CC52C073B70CB492F74340,0101000020110F0000F2B8B086B3ED5FC18AB1BFF68E865241,12653603,2015,2.01517E+11,400,2015-07-15 00:00:00+00,22:30:00,B,M,21,Multiple,N,N,N,1500 BLOCK S 26th St,0,-75.18782241,39.93416453,17,0,1,0,39.93416453,-75.18782241
0101000020E6100000B528DCC057CA52C09766468136FC4340,0101000020110F0000157C8AEDD9EA5FC11A05AEF0B28B5241,12653604,2017,2.01709E+11,400,2017-09-13 00:00:00+00,8:32:00,B,M,22,Leg,N,N,N,1500 BLOCK Poplar Sr,0,-75.16160605,39.97041336,9,0,1,0,39.97041336,-75.16160604
0101000020E6100000B485EF16ABC752C090AC919794FE4340,0101000020110F0000BD9224F54EE65FC1230ACEB2528E5241,12654010,2019,2.01924E+11,400,2019-09-02 00:00:00+00,20:38:00,B,M,55,Ankle,N,N,N,2800 BLOCK Frankford Ave,0,-75.11981748,39.98890967,24,0,1,0,39.98890967,-75.11981748
0101000020E6100000F216BCA6CFCA52C0ABFC9DB3A6FF4340,0101000020110F000062052D96A5EB5FC1E2EC7A91828F5241,12654011,2022,2.02239E+11,3400,2022-05-08 00:00:00+00,21:07:00,B,M,51,Multiple,N,N,N,2700 BLOCK N 23RD ST,0,-75.16892403,39.99727484,39,0,1,0,39.99727483,-75.16892403
0101000020E610000002BE5784CDCD52C0550E352366F74340,0101000020110F00000DE68B7CBAF05FC1821D439A5D865241,12654012,2021,2.02112E+11,400,2021-10-30 00:00:00+00,23:12:00,B,M,25,Multiple,N,N,N,2700 BLOCK 54TH DR,0,-75.21566876,39.93280449,12,0,1,0,39.93280449,-75.21566876
0101000020E610000002BE5784CDCD52C0550E352366F74340,0101000020110F00000DE68B7CBAF05FC1821D439A5D865241,12654013,2021,2.02112E+11,400,2021-10-30 00:00:00+00,23:12:00,B,M,28,Multiple,N,N,N,2700 BLOCK 54TH DR,0,-75.21566876,39.93280449,12,0,1,0,39.93280449,-75.21566876
0101000020E6100000E64AF37D27CA52C01478279F1EF54340,0101000020110F0000C5D27BF387EA5FC1DF8A6263D7835241,12654014,2022,2.02203E+11,300,2022-05-04 00:00:00+00,23:30:00,B,M,28,Multiple,N,N,N,2700 BLOCK S MARSHALL ST,0,-75.1586604,39.914997,3,0,1,0,39.914997,-75.1586604
0101000020E6100000E64AF37D27CA52C01478279F1EF54340,0101000020110F0000C5D27BF387EA5FC1DF8A6263D7835241,12654015,2022,2.02203E+11,400,2022-02-18 00:00:00+00,21:00:00,B,M,19,Multiple,N,N,N,2700 BLOCK S MARSHALL ST,0,-75.1586604,39.914997,3,0,1,0,39.914997,-75.1586604
0101000020E6100000471AFDE4FFC052C0E6DD81CFC9084440,0101000020110F0000C7C46A1DFBDA5FC184F4D426A5995241,12654016,2020,2.02008E+11,400,2020-08-26 00:00:00+00,22:37:00,B,M,36,Leg,N,N,N,2800 BLOCK SAXTON RD,0,-75.01561856,40.06865877,8,0,1,0,40.06865877,-75.01561856
0101000020E6100000144F0B989FC852C072BF856DF2FE4340,0101000020110F0000BF1CD645EEE75FC10302C4B7BA8E5241,12654017,2018,2.01825E+11,400,2018-01-26 00:00:00+00,9:30:00,B,M,47,Shoulder,N,N,N,2700 BLOCK N 2nd St,0,-75.13474084,39.99177331,25,0,1,0,39.99177331,-75.13474084
0101000020E61000003ECE135392C752C002CCA58670FE4340,0101000020110F0000A07041E424E65FC1BE062BB82A8E5241,12654018,2023,2.02324E+11,400,2023-05-21 00:00:00+00,12:51:00,B,M,25,Leg,N,N,N,2800 BLOCK AMBER ST,0,-75.11830594,39.98780902,24,0,1,0,39.98780902,-75.11830594
0101000020E610000018D1764CDDC952C0BFF6063E8AFF4340,0101000020110F0000DBD222ED09EA5FC1700B7204638F5241,12654019,2022,2.02239E+11,100,2022-08-30 00:00:00+00,9:05:00,B,M,38,Multiple/Head,N,N,N,2800 BLOCK N BROAD ST,0,-75.154132,39.99640632,39,0,1,1,39.99640632,-75.154132
0101000020E610000018D1764CDDC952C0BFF6063E8AFF4340,0101000020110F0000DBD222ED09EA5FC1700B7204638F5241,12654020,2022,2.02239E+11,100,2022-08-30 00:00:00+00,9:05:00,B,M,15,Shoulder,N,N,N,2800 BLOCK N BROAD ST,0,-75.154132,39.99640632,39,0,1,0,39.99640632,-75.154132
0101000020E61000009CBE43F666C852C06F39C91CECFE4340,0101000020110F0000CF1FE6138EE75FC15D4489B7B38E5241,12654021,2022,2.02225E+11,400,2022-01-13 00:00:00+00,23:02:00,W,M,41,Head,N,N,N,2700 BLOCK HOPE ST,1,-75.1312843,39.99158058,25,0,1,0,39.99158058,-75.1312843
0101000020E610000082604491E4C752C062BB5A7205FF4340,0101000020110F0000A460EA96B0E65FC1B3F420CDCF8E5241,12654022,2015,2.01524E+11,400,2015-08-23 00:00:00+00,11:13:00,W,M,24,Leg,N,N,N,2800 BLOCK Boudinot St,1,-75.12332565,39.99235372,24,0,1,0,39.99235372,-75.12332565
0101000020E610000038E32CD38CCB52C01665BA0049FE4340,0101000020110F0000C76AC1EAE6EC5FC176A5B4E8FE8D5241,12654023,2016,2.01622E+11,400,2016-11-27 00:00:00+00,2:54:00,B,M,27,Multiple,N,N,N,2800 BLOCK Ridge Ave,0,-75.18047027,39.98660287,22,0,1,0,39.98660287,-75.18047027
0101000020E610000038E32CD38CCB52C01665BA0049FE4340,0101000020110F0000C76AC1EAE6EC5FC176A5B4E8FE8D5241,12654024,2018,2.01822E+11,400,2018-03-23 00:00:00+00,23:30:00,B,M,24,back,N,N,N,2800 BLOCK Ridge Ave,0,-75.18047027,39.98660287,22,0,1,0,39.98660287,-75.18047027
0101000020E610000038E32CD38CCB52C01665BA0049FE4340,0101000020110F0000C76AC1EAE6EC5FC176A5B4E8FE8D5241,12654025,2018,2.01822E+11,400,2018-03-23 00:00:00+00,23:30:00,B,M,23,groin,N,N,N,2800 BLOCK Ridge Ave,0,-75.18047027,39.98660287,22,0,1,0,39.98660287,-75.18047027
0101000020E610000040C4C4EE54CB52C01CD9CF419BFF4340,0101000020110F00005CA47CFA87EC5FC1D0B464E1758F5241,12654026,2020,2.02039E+11,400,2020-08-29 00:00:00+00,22:09:00,B,M,30,Abdomen,N,N,N,2800 BLOCK LEHIGH AVE,0,-75.17705888,39.99692557,39,0,1,0,39.99692557,-75.17705888
0101000020E6100000EB9460D462CB52C0E3084AB8ADFF4340,0101000020110F0000077471959FEC5FC1ADDF57598A8F5241,12654027,2023,2.02339E+11,400,2023-06-25 00:00:00+00,21:30:00,B,F,30,Back,N,N,N,2700 BLOCK N DOVER ST,0,-75.17790708,39.99748901,39,0,1,0,39.99748901,-75.17790708
0101000020E6100000EB9460D462CB52C0E3084AB8ADFF4340,0101000020110F0000077471959FEC5FC1ADDF57598A8F5241,12654028,2023,2.02339E+11,400,2023-06-25 00:00:00+00,21:30:00,B,M,38,Arm,N,N,N,2700 BLOCK N DOVER ST,0,-75.17790708,39.99748901,39,0,1,0,39.99748901,-75.17790708
0101000020E61000005922C45357C852C08450943A37FF4340,0101000020110F000053A3408573E75FC1A3D801FD068F5241,12654029,2022,2.02225E+11,1500,2022-04-13 00:00:00+00,1:21:00,W,M,20,Pelvis,N,N,N,2800 BLOCK N FRONT ST,1,-75.13033003,39.99387295,25,0,1,0,39.99387295,-75.13033003
0101000020E6100000949704C186C852C03D79FDEE42FF4340,0101000020110F00000BF26314C4E75FC13479C9F6138F5241,12654030,2019,2.01925E+11,400,2019-02-13 00:00:00+00,15:10:00,W,M,20,Multiple,N,N,N,2800 BLOCK N Hancock St,1,-75.13322473,39.99423015,25,0,1,0,39.99423015,-75.13322473
0101000020E61000005CDF8FF44CC852C03805858335FF4340,0101000020110F0000B5FD1EE761E75FC158E84516058F5241,12654031,2020,2.02024E+11,100,2020-11-15 00:00:00+00,15:41:00,B,M,21,Multiple,N,N,N,2800 BLOCK N LEE ST,0,-75.12969698,39.99382061,24,0,1,1,39.99382061,-75.12969698
0101000020E61000009A97050B0ECB52C06D78177BF1FF4340,0101000020110F0000517AB6900FEC5FC1E0770779D58F5241,12654032,2015,2.01539E+11,400,2015-09-28 00:00:00+00,1:20:00,B,M,19,Arm,N,N,N,2900 BLOCK Bambrey St,0,-75.17273212,39.99955691,39,0,1,0,39.99955691,-75.17273212
0101000020E61000009A97050B0ECB52C06D78177BF1FF4340,0101000020110F0000517AB6900FEC5FC1E0770779D58F5241,12654033,2015,2.01539E+11,3000,2015-09-28 00:00:00+00,1:20:00,B,M,26,Leg,N,N,N,2900 BLOCK Bambrey St,0,-75.17273212,39.99955691,39,0,1,0,39.99955691,-75.17273212
0101000020E6100000058032DF64CB52C042F92FCE67004440,0101000020110F00007E6B810DA3EC5FC1ABAEEAA858905241,12654034,2023,2.02339E+11,100,2023-12-07 00:00:00+00,20:25:00,B,M,22,Multiple,N,N,N,2900 BLOCK W CLEARFIELD ST,0,-75.17803173,40.0031679,39,0,1,1,40.00316789,-75.17803173
0101000020E61000000A4137C949CB52C0A9CE9300EFF54340,0101000020110F000090B9700B75EC5FC1F107D023BE845241,12654035,2020,2.02001E+11,100,2020-10-28 00:00:00+00,22:53:00,W,M,33,Chest,N,N,N,2400 BLOCK S BOUVIER ST,0,-75.17637854,39.92135627,1,0,1,1,39.92135627,-75.17637854
0101000020E6100000ED5F9B8524CF52C024FBD63D68FA4340,0101000020110F00008CF66A1D01F35FC1481D1EB6B2895241,12654036,2020,2.02018E+11,100,2020-07-15 00:00:00+00,7:42:00,B,M,20,Multiple/Head,N,N,N,200 BLOCK S ALDEN ST,0,-75.23660412,39.9563062,18,0,1,1,39.9563062,-75.23660412
0101000020E6100000D6D01FFDA3CD52C08F77A27FDDFB4340,0101000020110F000044245AF273F05FC1CB40124E508B5241,12654335,2015,2.01516E+11,400,2015-07-19 00:00:00+00,0:34:00,B,M,21,Head,N,N,N,4500 BLOCK Parrish St,0,-75.21313409,39.9676971,16,0,1,0,39.9676971,-75.21313408
0101000020E61000008BAC6F3F64CD52C0D8510FB05AFC4340,0101000020110F000033EF1DAD07F05FC1D780CE09DB8B5241,12654336,2019,2.01916E+11,100,2019-05-29 00:00:00+00,9:40:00,B,M,18,Head,N,N,N,4200 BLOCK WYALUSING AV,0,-75.20924364,39.97151757,16,0,1,1,39.97151757,-75.20924364
0101000020E6100000E37D876815C952C0271FB39ACBFD4340,0101000020110F0000F58E7464B6E85FC1042BB7E9738D5241,12654337,2021,2.02126E+11,100,2021-11-28 00:00:00+00,20:00:00,B,M,16,Multiple,N,N,N,400 BLOCK W DIAMOND ST,0,-75.14193166,39.98277601,26,0,1,1,39.98277601,-75.14193166
0101000020E610000064E8F94FCEC852C009E8F84763024440,0101000020110F0000E503FCA03DE85FC1C6291F618B925241,12654338,2022,2.02225E+11,400,2022-04-05 00:00:00+00,6:53:00,B,M,30,Foot,N,N,N,4400 BLOCK N MARSHALL ST,0,-75.13759231,40.01865482,25,0,1,0,40.01865482,-75.13759231
0101000020E6100000A266A3CEF7C952C0B58D1E4370024440,0101000020110F00006CBE22F436EA5FC18F9C74C699925241,12654339,2018,2.01839E+11,400,2018-12-01 00:00:00+00,3:15:00,B,M,44,Leg,N,N,N,4200 BLOCK Germantown Ave,0,-75.15574995,40.01905097,39,0,1,0,40.01905097,-75.15574995
0101000020E610000031B5C61C1BCA52C00E7F8FF2FA024440,0101000020110F00001D8D52EC72EA5FC10E26B89433935241,12654340,2021,2.02135E+11,400,2021-01-08 00:00:00+00,13:30:00,B,F,42,Leg,N,N,N,4500 BLOCK N 20TH ST,0,-75.15790481,40.02328331,35,0,1,0,40.02328331,-75.15790481
0101000020E6100000ED6EB787F1C952C0A320998A64024440,0101000020110F0000A40F9E4A2CEA5FC144CBE8C68C925241,12654341,2018,2.01839E+11,400,2018-01-24 00:00:00+00,16:56:00,B,M,18,leg,N,N,N,4200 BLOCK Germantown Ave,0,-75.15536683,40.01869328,39,0,1,0,40.01869328,-75.15536683
0101000020E6100000AA9EAB3191C952C0CCF8EFA84E024440,0101000020110F0000AF7CA6A788E95FC19210C68274925241,12654342,2020,2.02039E+11,400,2020-06-08 00:00:00+00,20:20:00,B,M,20,Multiple,N,N,N,4200 BLOCK N BROAD ST,0,-75.14948694,40.01802551,39,0,1,0,40.01802551,-75.14948694
0101000020E6100000AA9EAB3191C952C0CCF8EFA84E024440,0101000020110F0000AF7CA6A788E95FC19210C68274925241,12654343,2021,2.02139E+11,400,2021-05-02 00:00:00+00,0:35:00,B,M,17,Abdomen,N,N,N,4200 BLOCK N BROAD ST,0,-75.14948694,40.01802551,39,0,1,0,40.01802551,-75.14948694
0101000020E61000000D6A22E04ECF52C0FC0A67F141FB4340,0101000020110F000090B68A0E49F35FC198943FEEA38A5241,12654344,2015,2.01519E+11,100,2015-12-30 00:00:00+00,19:47:00,B,M,23,Head,N,N,N,0 BLOCK N Redfield St,0,-75.23918918,39.96294992,19,0,1,1,39.96294992,-75.23918918
0101000020E61000009CC1214C78C852C0E3A5DDE072024440,0101000020110F00006C201086ABE75FC1ED1933AD9C925241,12654345,2019,2.01925E+11,400,2019-06-16 00:00:00+00,18:55:00,B,M,33,Multiple,N,N,N,4400 BLOCK N 4th St,0,-75.13234237,40.01913081,25,0,1,0,40.01913081,-75.13234237
0101000020E610000041EFF04BFBC952C07E802006DB024440,0101000020110F0000942280E13CEA5FC143550E2D10935241,12654346,2018,2.01839E+11,400,2018-09-20 00:00:00+00,23:33:00,B,M,20,Multiple,N,N,N,4400 BLOCK N Gratz St,0,-75.15596293,40.02230908,39,0,1,0,40.02230908,-75.15596293
0101000020E610000041EFF04BFBC952C07E802006DB024440,0101000020110F0000942280E13CEA5FC143550E2D10935241,12654347,2018,2.01839E+11,400,2018-09-20 00:00:00+00,23:33:00,B,M,20,Multiple,N,N,N,4400 BLOCK N Gratz St,0,-75.15596293,40.02230908,39,0,1,0,40.02230908,-75.15596293
0101000020E61000000EDE15C930C952C0315981C6F1024440,0101000020110F0000527531E5E4E85FC1DF83966829935241,12654348,2017,2.01735E+11,400,2017-08-19 00:00:00+00,9:54:00,B,M,21,Multiple,N,N,N,4600 BLOCK N Marvine St,0,-75.14360264,40.0230034,35,0,1,0,40.0230034,-75.14360263
0101000020E6100000BA8E69547DC552C08FC0C4C40B024440,0101000020110F0000DC58DD8B9BE25FC16F97C5542A925241,12654349,2020,2.02015E+11,400,2020-01-21 00:00:00+00,17:20:00,B,M,29,Multiple,N,N,N,4600 BLOCK Griscom St,0,-75.08577452,40.01598415,15,0,1,0,40.01598415,-75.08577452
0101000020E61000002C48D0EB91C552C06A6A1B7731024440,0101000020110F0000B0C1DE85BEE25FC1BD3A882254925241,12654350,2019,2.01915E+11,400,2019-04-19 00:00:00+00,21:09:00,B,M,33,Multiple,N,N,N,4600 BLOCK Leiper St,0,-75.08703132,40.01713456,15,0,1,0,40.01713456,-75.08703132
0101000020E610000001FEA51CFEC352C09C02F456B8024440,0101000020110F000099E3BF9C10E05FC1F812BAB5E9925241,12654351,2018,2.01815E+11,400,2018-11-14 00:00:00+00,20:15:00,W,M,22,head,N,N,N,4300 BLOCK Comly St,0,-75.06238476,40.0212506,15,0,1,0,40.0212506,-75.06238476
0101000020E610000001FEA51CFEC352C09C02F456B8024440,0101000020110F000099E3BF9C10E05FC1F812BAB5E9925241,12654352,2018,2.01815E+11,3700,2018-11-14 00:00:00+00,20:15:00,W,M,22,Head,N,N,N,4300 BLOCK Comly St,0,-75.06238476,40.0212506,15,0,1,0,40.0212506,-75.06238476
0101000020E6100000D112B74CFECA52C05B615518B6054440,0101000020110F000037CFD4D2F4EB5FC193127D193B965241,12654353,2022,2.02214E+11,400,2022-10-09 00:00:00+00,20:06:00,B,F,14,Back,N,N,N,400 BLOCK  MECHANIC ST,0,-75.17177122,40.0446196,14,0,1,0,40.0446196,-75.17177122
0101000020E6100000374E2B0148CD52C0528DEAB6BCF84340,0101000020110F00004BDFC7B3D7EF5FC1E6F05111D9875241,12654354,2019,2.01918E+11,400,2019-11-14 00:00:00+00,22:05:00,B,M,27,Leg,N,N,N,4500 BLOCK Linmore Ave,0,-75.20751981,39.94325911,18,0,1,0,39.94325911,-75.20751981
0101000020E61000008A6BE7C1FEC552C0AD58F435E8024440,0101000020110F00009C336F6477E35FC1573303CD1E935241,12654355,2021,2.02115E+11,400,2021-10-02 00:00:00+00,22:17:00,W,M,18,Multiple,N,N,N,4700 BLOCK CASTOR AVE,1,-75.09367416,40.02271151,15,0,1,0,40.02271151,-75.09367416
0101000020E6100000F637D34AC2CE52C0DFA7CBDE29F14340,0101000020110F0000D30E14435AF25FC167604137767F5241,12654356,2023,2.02312E+11,400,2023-09-29 00:00:00+00,21:35:00,B,M,28,Multiple,N,N,N,4700 BLOCK ISLAND AVE,0,-75.23060866,39.88409028,12,0,1,0,39.88409028,-75.23060866
0101000020E61000000957593E3FC952C0988CDFEBD6024440,0101000020110F0000A46C2974FDE85FC13D3547A00B935241,12654357,2022,2.02235E+11,400,2022-09-03 00:00:00+00,4:59:00,W,M,41,Leg,N,N,N,4500 BLOCK N 12TH ST,1,-75.14448508,40.02218388,35,0,1,0,40.02218388,-75.14448508
0101000020E6100000BA7F13A766CE52C07F3B3F7BE4FB4340,0101000020110F00009688559ABEF15FC1795D080B588B5241,12654358,2023,2.02316E+11,400,2023-07-02 00:00:00+00,3:30:00,B,F,34,Multiple,N,N,N,400 BLOCK N 52ND ST,0,-75.22501542,39.9679102,16,0,1,0,39.9679102,-75.22501542
0101000020E6100000F064BB6B5EC552C0E8908AB52E024440,0101000020110F00004180610B67E25FC17B69161451925241,12654359,2018,2.01815E+11,400,2018-06-24 00:00:00+00,10:09:00,B,M,22,Arm,N,N,N,4700 BLOCK Oxford Ave,0,-75.08388799,40.01705045,15,0,1,0,40.01705045,-75.08388799
0101000020E6100000B9113F94E2C152C054CF59D12C044440,0101000020110F0000060C59297CDC5FC184163DD586945241,12654360,2017,2.01715E+11,400,2017-09-04 00:00:00+00,20:44:00,B,F,25,Foot,N,N,N,4700 BLOCK MARPLE ST,0,-75.02945429,40.03261773,15,0,1,0,40.03261773,-75.02945429
0101000020E610000087A30E9F72C552C02BD316744E024440,0101000020110F000054A5655B89E25FC134922A4874925241,12654361,2016,2.01615E+11,400,2016-03-20 00:00:00+00,8:15:00,W,M,30,Stomach,N,N,N,4700 BLOCK NPenn St,0,-75.08512093,40.01801921,15,0,1,0,40.01801921,-75.08512093
0101000020E6100000AEB4100D20C952C066ABE4C6A1004440,0101000020110F000045965A78C8E85FC1366987EF98905241,12653173,2019,2.01925E+11,400,2019-08-26 00:00:00+00,0:40:00,B,M,21,Leg,N,N,N,800 BLOCK W Tioga St,0,-75.14258124,40.00493704,25,0,1,0,40.00493704,-75.14258124
0101000020E6100000AEB4100D20C952C066ABE4C6A1004440,0101000020110F000045965A78C8E85FC1366987EF98905241,12653174,2022,2.02225E+11,400,2022-12-18 00:00:00+00,12:03:00,B,M,36,Multiple,N,N,N,800 BLOCK W TIOGA ST,0,-75.14258124,40.00493704,25,0,1,0,40.00493704,-75.14258124
0101000020E6100000D075E9786FC952C0D8B969334EFF4340,0101000020110F0000769B0A604FE95FC1A6586F74208F5241,12653175,2015,2.01525E+11,400,2015-04-18 00:00:00+00,0:55:00,B,M,51,Leg,N,N,N,2700 BLOCK Germantown Ave,0,-75.14742873,39.994574,25,0,1,0,39.994574,-75.14742873
0101000020E610000031ED9BFB6BCA52C0FD2D85304CFD4340,0101000020110F0000EEDB2A4AFCEA5FC1C7A7A5B0E68C5241,12653176,2020,2.02022E+11,400,2020-10-16 00:00:00+00,0:22:00,B,M,31,Multiple,N,N,N,1600 BLOCK N 17TH ST,0,-75.16284075,39.97888762,22,0,1,0,39.97888762,-75.16284075
0101000020E61000009AEAC9FC63C752C021540C04BFFE4340,0101000020110F0000B7F6F62ED6E55FC1F85ACAB9818E5241,12653177,2015,2.01524E+11,400,2015-11-25 00:00:00+00,12:05:00,W,M,28,Leg,N,N,N,2000 BLOCK Bellmore St,1,-75.11547776,39.99020434,24,0,1,0,39.99020434,-75.11547775
0101000020E61000009AEAC9FC63C752C021540C04BFFE4340,0101000020110F0000B7F6F62ED6E55FC1F85ACAB9818E5241,12653178,2017,2.01724E+11,100,2017-01-21 00:00:00+00,4:16:00,B,M,29,Multiple,N,N,N,2000 BLOCK Bellmore St,0,-75.11547776,39.99020434,24,0,1,1,39.99020434,-75.11547775
0101000020E610000034A3FEFE7DCA52C07543CF3D56FD4340,0101000020110F0000A3E311E31AEB5FC15ECCBBD4F18C5241,12653179,2021,2.02122E+11,100,2021-11-16 00:00:00+00,2:15:00,B,M,18,Chest,N,N,N,1700 BLOCK CECIL B MOORE AVE,0,-75.16394019,39.97919438,22,0,1,1,39.97919438,-75.16394019
0101000020E6100000B39387A628CE52C09FD78E980FF54340,0101000020110F0000CB6E374955F15FC13DAF0AC0C6835241,12653180,2016,2.01612E+11,100,2016-08-07 00:00:00+00,1:49:00,W,M,39,Head,N,N,N,6600 BLOCK Essington Ave,1,-75.22123111,39.91453845,12,0,1,1,39.91453845,-75.22123111
0101000020E6100000B39387A628CE52C09FD78E980FF54340,0101000020110F0000CB6E374955F15FC13DAF0AC0C6835241,12653181,2016,2.01612E+11,3400,2016-11-30 00:00:00+00,12:12:00,B,M,27,Leg,N,N,N,6600 BLOCK Essington Ave,0,-75.22123111,39.91453845,12,0,1,0,39.91453845,-75.22123111
0101000020E61000008703D7CB65C752C0F86A687F77FF4340,0101000020110F00003CF28041D9E55FC1D7D6993C4E8F5241,12653182,2022,2.02224E+11,100,2022-09-08 00:00:00+00,22:47:00,B,M,16,Neck,N,N,N,3100 BLOCK POTTER ST,0,-75.11558815,39.99583428,24,0,1,0,39.99583428,-75.11558815
0101000020E61000008703D7CB65C752C0F86A687F77FF4340,0101000020110F00003CF28041D9E55FC1D7D6993C4E8F5241,12653183,2022,2.02224E+11,100,2022-09-08 00:00:00+00,22:47:00,B,M,21,Head,N,N,N,3100 BLOCK POTTER ST,0,-75.11558815,39.99583428,24,0,1,1,39.99583428,-75.11558815
0101000020E6100000CBB3379D49CF52C04D86040876F94340,0101000020110F00006605AB1E40F35FC1E14FFB5CA6885241,12653184,2017,2.01718E+11,400,2017-05-25 00:00:00+00,23:30:00,B,M,32,Stomach,N,N,N,5700 BLOCK CHRISTIAN ST,0,-75.23886805,39.94891453,18,0,1,0,39.94891453,-75.23886805
0101000020E6100000C4C96039C0CE52C077BE1BE20AF74340,0101000020110F00000E65C2BF56F25FC110382F88F8855241,12653185,2020,2.02012E+11,400,2020-11-15 00:00:00+00,3:17:00,B,M,27,Hand,N,N,N,2100 BLOCK S 61ST ST,0,-75.23048243,39.93001963,12,0,1,0,39.93001963,-75.23048243
0101000020E610000072D68E7F72C952C0DC49E1CD5C034440,0101000020110F00005F0ADB8354E95FC19462C51CA0935241,12653186,2017,2.01735E+11,400,2017-06-06 00:00:00+00,12:10:00,B,M,16,Multiple,N,N,N,Broad and Rockland Sts,0,-75.14761342,40.02626966,35,0,1,0,40.02626966,-75.14761342
0101000020E61000001E46310E68C652C0833E68A897FF4340,0101000020110F0000272867402AE45FC19A06E5E3718F5241,12653187,2023,2.02339E+11,100,2023-06-22 00:00:00+00,12:29:00,W,F,68,Multiple/Head,N,N,N,2100 BLOCK VENANGO ST,0,-75.10010104,39.99681573,39,0,1,1,39.99681573,-75.10010104
0101000020E61000001E46310E68C652C0833E68A897FF4340,0101000020110F0000272867402AE45FC19A06E5E3718F5241,12653188,2023,2.02339E+11,100,2023-06-22 00:00:00+00,12:29:00,B,M,40,Head,N,N,N,2100 BLOCK VENANGO ST,0,-75.10010104,39.99681573,39,0,1,0,39.99681573,-75.10010104
0101000020E61000001E46310E68C652C0833E68A897FF4340,0101000020110F0000272867402AE45FC19A06E5E3718F5241,12653189,2023,2.02339E+11,100,2023-06-22 00:00:00+00,12:29:00,B,M,37,Multiple,N,N,N,2100 BLOCK VENANGO ST,0,-75.10010104,39.99681573,39,0,1,0,39.99681573,-75.10010104
0101000020E6100000B1CF52684FC852C07A4D93426EFF4340,0101000020110F0000F8E56F1166E75FC147C9EAFE438F5241,12653190,2020,2.02024E+11,100,2020-06-30 00:00:00+00,20:47:00,B,M,19,Stomach,N,N,N,3000 BLOCK N FRONT ST,0,-75.12984665,39.99555238,24,0,1,1,39.99555237,-75.12984665
0101000020E6100000A45016BE3ECE52C0C75BB6EFB4FB4340,0101000020110F0000B30BC0CF7AF15FC17D1F245B238B5241,12653191,2015,2.01516E+11,100,2015-10-25 00:00:00+00,22:30:00,B,M,45,Multiple,N,N,N,5100 BLOCK Reno St,0,-75.2225795,39.96645924,16,0,1,1,39.96645924,-75.2225795
0101000020E61000007BCE8A66ADCE52C0E2D4BD045DFB4340,0101000020110F000049527BC636F25FC16912C9EEC18A5241,12653192,2019,2.01919E+11,100,2019-09-26 00:00:00+00,11:51:00,B,M,23,Multiple,N,N,N,5400 BLOCK Race St,0,-75.22933353,39.9637762,19,0,1,1,39.9637762,-75.22933353
0101000020E610000061495E426ACA52C0A83B2E2E7EFA4340,0101000020110F0000E5F0AC5CF9EA5FC1D597E804CB895241,12653193,2015,2.01509E+11,400,2015-08-02 00:00:00+00,1:49:00,B,M,38,Multiple,N,N,N,200 BLOCK N Broad St,0,-75.16273555,39.95697572,9,0,1,0,39.95697572,-75.16273555
0101000020E610000048249F91A7C452C05D6F7A9BA7054440,0101000020110F0000D3AEB27330E15FC15B29DE062B965241,12653194,2015,2.01502E+11,400,2015-05-23 00:00:00+00,6:23:00,B,M,25,Foot,N,N,N,6700 BLOCK Castor Ave,0,-75.07272759,40.04417747,2,0,1,0,40.04417747,-75.07272759
0101000020E610000048249F91A7C452C05D6F7A9BA7054440,0101000020110F0000D3AEB27330E15FC15B29DE062B965241,12653195,2018,2.01802E+11,400,2018-11-01 00:00:00+00,4:37:00,W,M,22,Head,N,N,N,6700 BLOCK Castor Ave,1,-75.07272759,40.04417747,2,0,1,0,40.04417747,-75.07272759
0101000020E610000048249F91A7C452C05D6F7A9BA7054440,0101000020110F0000D3AEB27330E15FC15B29DE062B965241,12653196,2018,2.01802E+11,400,2018-11-01 00:00:00+00,4:37:00,W,M,27,Back,N,N,N,6700 BLOCK Castor Ave,1,-75.07272759,40.04417747,2,0,1,0,40.04417747,-75.07272759
0101000020E610000049AD41A947CE52C00965C84E4BF94340,0101000020110F0000BD70F1F589F15FC114AF3B0877885241,12653197,2020,2.02012E+11,3400,2020-07-02 00:00:00+00,8:11:00,B,F,23,Leg,N,N,N,5000 BLOCK WILLOWS AVE,0,-75.22312386,39.94761071,12,0,1,0,39.94761071,-75.22312385
0101000020E61000000E0A73507CCB52C05B09DD2571F74340,0101000020110F000016743CDFCAEC5FC19E0732CC69865241,12653198,2019,2.01917E+11,400,2019-09-12 00:00:00+00,14:53:00,B,M,34,Multiple,N,N,N,2000 BLOCK Dickinson St,0,-75.17946254,39.9331405,17,0,1,0,39.9331405,-75.17946254
0101000020E61000000E0A73507CCB52C05B09DD2571F74340,0101000020110F000016743CDFCAEC5FC19E0732CC69865241,12653199,2022,2.02217E+11,100,2022-07-30 00:00:00+00,17:26:00,B,M,45,Abdomen,N,N,N,2000 BLOCK DICKINSON ST,0,-75.17946254,39.9331405,17,0,1,1,39.9331405,-75.17946254
